x0,x1,x2,x3,x4
0.3346594746810209,0.23265755496738394,0.13291498596371826,0.4829795642165571,0.4558105898509943
0.3342172439795855,0.13223623252646993,0.3324953323317849,0.3325646725788511,0.4538971640755312
0.2354552945345642,0.2334286739437013,0.5336749035791915,0.3337298350276545,0.3688264249289536
0.15308567390510264,0.2311656002245365,0.3314217835380679,0.4314998332362956,0.3988751719387292
0.3322725110642043,0.33039704901943673,0.2306491851981532,0.13073063808576493,0.4452755935835117
0.8346268202843096,0.3326210282695025,0.6328742448013047,0.3329349485115148,0.3564205667347014
0.3352061782700149,0.7031871587139965,0.04343391771647485,0.23348860585292744,0.458036669924186
0.3335666203425933,0.3316172793326085,0.35187582029214504,0.23194974772764226,0.45119717252881697
0.3352477932859798,0.2332256768165649,0.3334809875988164,0.1335431729353119,0.357812629764657
0.3344143961908815,0.3324260744211189,0.132684994680663,0.43275464293369664,0.3546089616682312
