x0,x1,x2,x3,x4
0.44616684260014267,0.3487372427063329,0.2504058556827259,0.599978968747328,0.4278238162529745
0.4441020003530325,0.2466868008913957,0.4483083085461328,0.4479588074224615,0.4275992493440689
0.3489528218832033,0.3514563032099877,0.6532154200604848,0.4526129017733166,0.3368238372925494
0.2580988197212353,0.34066630331755865,0.4421799895198401,0.5419723849783193,0.3751646595023853
0.43505743578034894,0.4376057742109933,0.33907191000770703,0.2389194024713798,0.42369721529147264
0.9419282460017854,0.4443908842746316,0.7460103046695141,0.44557768151101135,0.3224864326690331
0.4486162213634954,0.8211150974509251,0.1628687439640404,0.3522718593974765,0.4265216531463815
0.4403606181740105,0.4429295310255885,0.464483611785044,0.3442196136598178,0.4258107111856517
0.4489751418847903,0.351560656792956,0.4532831156757714,0.2527884368333743,0.3294587299063437
0.4440080343115909,0.44659143321367817,0.24821130330090585,0.5478625219970893,0.3275183361727471
