x0,x1,x2,x3,x4
0.671102552964351,0.5371030244691979,0.4710982288884622,0.8102446123128385,0.4585227170679907
0.6634971607981996,0.4291938516239451,0.6635738796017143,0.6525048213417346,0.4592762200530932
0.5819662115327597,0.5492234117396692,0.8817789142755847,0.6715944843434942,0.3642784916060873
0.46454976459140923,0.5102491255621275,0.6447668685215507,0.733494018103303,0.4081781903389468
0.6377710337923841,0.6035825508029733,0.5380283480092599,0.42673397329065815,0.45754944077072235
1.1444214921976665,0.6119569067711457,0.9445008785649537,0.6340088638607481,0.3492020162279906
0.6831423263117976,1.0203652229888585,0.39294856153578817,0.5727627390997586,0.45455230421364395
0.6496174802226419,0.6154091274765376,0.6697906168602401,0.5386100362175547,0.45787402627758633
0.6838938577743635,0.5498435954837342,0.6837959572674792,0.4730653669985348,0.3599870779196973
0.6625795957067196,0.6283045339416683,0.46266128519011823,0.751593726322029,0.3590457719851543
