x0,x1,x2,x3,x4
0.5065766234455239,0.40627126796315466,0.3023618904732978,0.6524093058965887,0.5572422672835114
0.5013410656570643,0.30105632607074356,0.49720502464230937,0.49724783538356127,0.5564855378853473
0.4167101576168532,0.4163565398725487,0.7123593741222654,0.5124121495153338,0.4663785238525533
0.30889069047686907,0.38864586633876946,0.4849582757521028,0.5849912154262061,0.5011803687345808
0.4825668377731481,0.4823388518018338,0.3787457480646252,0.27877263325951757,0.5473767601706773
0.9995069553700372,0.4992132616606746,0.7954191681368282,0.4954813935484912,0.44645376847038065
0.5150104459714929,0.8846622211619567,0.22068702153760433,0.4107417154640619,0.5549876990677496
0.49297656731891953,0.49271906628314266,0.5089756587631241,0.38901567633603884,0.5522769881920467
0.5141577334199642,0.41382612267019847,0.5098259416935399,0.30987005475287904,0.4615757721713116
0.5017882395283685,0.5015020668751003,0.2976437870917546,0.5976863956161519,0.45687353677436815
