x0,x1,x2,x3,x4
0.494341250372048,0.3929379061034515,0.2937179905681031,0.6498515622231582,0.49446404091259744
0.49006577377407795,0.2886553036718024,0.48944583945491665,0.4955277608820874,0.49463250678859355
0.4025157407618332,0.4011379331974873,0.7019016878720694,0.508087194453026,0.4017998050189245
0.2992909019049631,0.3778861529756863,0.4786886949503586,0.5845792774480437,0.44184297628151475
0.47429178755249113,0.4728962576499597,0.37370391202238584,0.2794873179766313,0.4896152799192517
0.9865162796107813,0.4851659593054404,0.7858825184615412,0.49180015055005877,0.3879613660533659
0.5014129572098036,0.8700405741701416,0.21079716885797434,0.4069599336646099,0.49128806945159764
0.48288414630984844,0.48148161289747626,0.502270598077223,0.3882234942032937,0.49262011711667725
0.5011156761410309,0.39970004174332524,0.5004971985217477,0.3067484412077478,0.39628056344222756
0.4901548032337061,0.48874193019033335,0.28953462513695727,0.5956199556641546,0.3947659261531425
