x0,x1,x2,x3,x4
0.4461668396147682,0.348737239874048,0.2504058526974031,0.5999789657316473,0.42782381138040604
0.44410199710463166,0.24668679780825264,0.44830830529778853,0.44795880414156325,0.4275992440870306
0.34895281935222394,0.3514563008106469,0.653215417529526,0.45261289921595094,0.3368238330986418
0.2580988169759198,0.3406663007111617,0.44217998677455533,0.5419723822058051,0.3751646550849856
0.4350574322344571,0.43760577084192975,0.33907190646187624,0.23891939889132208,0.423697209674388
0.9419282456352982,0.44439088392963216,0.7460103043030499,0.44557768113982404,0.3224864319789404
0.44861621895439885,0.8211150951676498,0.16286874155497996,0.35227185696308294,0.4265216491366586
0.4403606160045639,0.44292952896819116,0.46448360961563584,0.34421961146805324,0.4258107076176386
0.44897513678653267,0.3515606519482828,0.45328311057753656,0.2527884316861999,0.32945872185243713
0.4440080317400235,0.4465914307734655,0.2482113007293516,0.5478625193995857,0.3275183319930473
