Open,High,Low,Close,Volume,Stock
0.8717784878,0.8853889943,0.9141245299,0.9713742368,0.2590272503,331.475
1.0000000000,0.9051233397,1.0000000000,1.0000000000,0.1717718553,328.82
0.9693290735,0.8459203036,0.9542415378,0.9075167651,0.2167556464,326.225
0.9375931842,0.8083491461,0.8871709152,0.8177359624,0.1533963859,315.875
0.8034078807,0.6853889943,0.5900543251,0.5426884196,0.4894989676,311.51
0.6257720980,0.5607210626,0.5449226912,0.5493944550,0.3362470177,311.46
0.5595314164,0.5189753321,0.5888006686,0.5776198579,0.1219360844,313.67
0.6413205538,0.5519924099,0.6447973255,0.6143529176,0.0655846448,310.835
0.5887113951,0.4958254269,0.5881738404,0.5679111200,0.1119860486,313.24
0.6494142705,0.5434535104,0.6362306728,0.6037433690,0.0692436903,312.86
0.5925452609,0.5626185958,0.5992478061,0.6469822841,0.1607840200,316.925
0.7450479233,0.6286527514,0.6964061847,0.7134420979,0.5413354446,292.08
0.2095846645,0.1561669829,0.1784371082,0.1786607947,1.0000000000,291.86
0.1616613419,0.1339658444,0.1936899290,0.1739565609,0.2307177934,290.33
0.1650692226,0.1246679317,0.1399916423,0.1281153038,0.1923673596,285.2
0.0715654952,0.0398481973,0.0190137902,0.0139125213,0.3998363059,283.695
0.0127795527,0.0000000000,0.0000000000,0.0000000000,0.2106679363,286.34
0.0000000000,0.0552182163,0.0497283744,0.1186067461,0.2526881145,287.275
0.0773162939,0.0521821632,0.0921437526,0.0957862076,0.1144789070,288.705
0.1297124601,0.0899430740,0.1103217718,0.1199079171,0.0942739149,290.075
0.1503727370,0.1041745731,0.1519013790,0.1271144030,0.1134250591,291.03
0.1495207668,0.1127134725,0.1824070205,0.1698528676,0.1235195310,295.175
0.2110756124,0.2134724858,0.2446719599,0.2818536683,0.2044732365,300.085
0.2570820021,0.3434535104,0.3067279565,0.4091682514,0.2593589181,302.155
0.3859424920,0.3299810247,0.4080651901,0.3860474427,0.0888709384,302.885
0.4017039404,0.3483870968,0.4183033849,0.4167750976,0.0614120492,304.73
0.4376996805,0.3781783681,0.4625992478,0.4328896006,0.1074122418,301.9
0.3938232162,0.3180265655,0.4105725031,0.3774396957,0.1139065125,304.82
0.4215122471,0.3719165085,0.4732553280,0.4401961766,0.0592562081,303.055
0.4325878594,0.3546489564,0.4185123276,0.4158742869,0.0579081387,302.735
0.4472843450,0.3633776091,0.3955286252,0.3739365429,0.1247231643,300.51
0.3399361022,0.3244781784,0.3453823652,0.3835451907,0.1359998716,301.38
0.3629392971,0.3132827324,0.3940660259,0.3647282554,0.1272106733,304.05
0.3512247071,0.4102466793,0.3988717092,0.4582123912,0.1306182931,304.73
0.4370607029,0.3998102467,0.4387797743,0.3977579822,0.0754437395,300.94
0.3844515442,0.3161290323,0.3725449227,0.3794414973,0.0848909241,303.15
0.3880724175,0.3512333966,0.4262432094,0.4172755480,0.0720682166,303.22
0.3799787007,0.3580645161,0.4216464689,0.4113702332,0.0589994330,305.72
0.4161874334,0.4280834915,0.4490179691,0.5020518467,0.1700065264,309.115
0.5073482428,0.4831119545,0.5302966987,0.5006505855,0.2010763157,309.8
0.5463258786,0.4840607211,0.5578771417,0.5420878791,0.1045074732,309.915
0.5435569755,0.4679316888,0.5804429586,0.5305775198,0.0331614367,307.315
0.5269435570,0.4537001898,0.4874634350,0.4607146432,0.0353065788,299.54
0.3955271565,0.3244781784,0.3048474718,0.3679311380,0.2051044754,303.125
0.4061767838,0.3468690702,0.4300041789,0.3863477129,0.0000000000,303.325
0.4166134185,0.3499051233,0.4350188048,0.3897507757,0.0086929077,301.845
0.3944621938,0.3537001898,0.3689928959,0.3209888900,0.1509998181,300.44
0.3101171459,0.3074003795,0.3612620142,0.3698328496,0.0434377909,304.705
0.4029818956,0.4098671727,0.4266610949,0.4959463517,0.1053794387,307.905
0.4692225772,0.4565464896,0.5089845382,0.4780302272,0.1795981469,308.43
0.4862619808,0.4633776091,0.5234015880,0.5293764388,0.1257074689,310.33
0.5318423855,0.4861480076,0.5777267029,0.5684115704,0.1918003145,313.455
0.5554845580,0.5935483871,0.5900543251,0.6575918326,0.0975424481,314.65
0.6381256656,0.5819734345,0.6527371500,0.6527875088,0.0296361283,318.78
0.6773162939,0.6891840607,0.7072712077,0.7175457912,0.1294146597,318.755
