Open,High,Low,Close,Volume,Stock
0.094185144,0.104335523,0.093859339,0.237572868,0.29525831,331.475
0.106476377,0.106437595,0.101938122,0.24151427,0.229935923,328.82
0.103536282,0.100131379,0.097633369,0.228780508,0.263612335,326.225
0.100494099,0.096129358,0.091323662,0.216418836,0.216179415,315.875
0.087631181,0.083031834,0.063372253,0.178548296,0.467797357,311.51
0.070603128,0.0697524,0.059126469,0.179471632,0.353067681,311.46
0.064253338,0.06530571,0.063254315,0.18335791,0.192627153,313.67
0.072093593,0.068822638,0.068522231,0.188415584,0.150440529,310.835
0.067050512,0.062839818,0.063195345,0.18202114,0.185178214,313.24
0.072869452,0.067913087,0.067716319,0.186954784,0.153179816,312.86
0.067418024,0.069954522,0.064237135,0.192908231,0.221710052,316.925
0.082036833,0.076988378,0.073377364,0.202058901,0.506603925,292.08
0.030707665,0.026659929,0.024649133,0.128426333,0.849975971,291.86
0.026113765,0.024295099,0.026084051,0.12777862,0.274064878,290.33
0.026440443,0.023304699,0.021032354,0.121466863,0.245354425,285.2
0.017477235,0.014269833,0.009651295,0.105742596,0.400672807,283.695
0.011842052,0.010025265,0.007862562,0.103827019,0.259054866,286.34
0.010617012,0.015907024,0.012540787,0.120157656,0.290512615,287.275
0.018028503,0.015583628,0.016531037,0.117015559,0.187044453,288.705
0.023051166,0.019605862,0.018241145,0.120336811,0.171918302,290.075
0.025031647,0.021121779,0.02215277,0.121329052,0.186255507,291.03
0.024949978,0.022031329,0.025022605,0.127213594,0.193812575,295.175
0.030850586,0.032764022,0.030880214,0.142634676,0.254417301,300.085
0.035260729,0.046609399,0.036718166,0.160164271,0.295506608,302.155
0.047613214,0.04517433,0.046251523,0.15698083,0.167873448,302.885
0.049124097,0.047134917,0.047214687,0.161211637,0.14731678,304.73
0.052574625,0.050308236,0.051381845,0.163430398,0.181754105,301.9
0.048368655,0.04390096,0.0464874,0.155795653,0.186615939,304.82
0.051022908,0.049641233,0.052384322,0.164436421,0.145702843,303.055
0.052084609,0.04780192,0.047234344,0.161087607,0.144693632,302.735
0.053493405,0.048731683,0.045072139,0.155313314,0.194713656,300.51
0.043203071,0.044588176,0.040354602,0.156636302,0.203155787,301.38
0.045408142,0.043395654,0.044934544,0.15404545,0.196575891,304.05
0.044285189,0.053724103,0.045386642,0.166917024,0.199126952,304.73
0.052513373,0.052612431,0.049141015,0.158593222,0.157821386,300.94
0.047470293,0.043698838,0.042909934,0.156071276,0.164893873,303.15
0.047817387,0.0474381,0.047961631,0.161280542,0.155294353,303.22
0.047041529,0.04816574,0.04752919,0.160467456,0.145510613,305.72
0.050512475,0.055624053,0.050104179,0.172953158,0.228614337,309.115
0.059251092,0.061485599,0.057750521,0.172760222,0.251874249,309.8
0.062987464,0.06158666,0.060345166,0.178465609,0.179579495,309.915
0.062722038,0.059868621,0.062468058,0.176880779,0.126167401,307.315
0.061129487,0.058352703,0.053720958,0.167261552,0.127773328,299.54
0.048531994,0.044588176,0.036541259,0.154486446,0.254889868,303.125
0.04955286,0.046973219,0.048315446,0.157022174,0.10134161,303.325
0.05055331,0.047296614,0.0487872,0.157490732,0.107849419,301.845
0.048429907,0.047700859,0.042575775,0.148023097,0.214385262,300.44
0.040344645,0.042769075,0.041848488,0.154748288,0.133860633,304.705
0.049246601,0.053683679,0.048000944,0.172112509,0.180232279,307.905
0.05559639,0.058655887,0.055745567,0.169645687,0.235794954,308.43
0.057229777,0.059383527,0.057101859,0.176715406,0.195450541,310.33
0.061599085,0.061808994,0.062212525,0.182090046,0.244929916,313.455
0.063865409,0.073249116,0.063372253,0.194369031,0.174365238,314.65
0.071787333,0.07201617,0.069269175,0.193707537,0.123528234,318.78
0.075544122,0.083436079,0.074399497,0.202623927,0.198225871,318.755
0.079505084,0.084850935,0.072925266,0.210961509,0.193452143,321.145
0.087733268,0.084547751,0.082615875,0.20620702,0.155662795,321.055
0.086120299,0.085538151,0.081298895,0.215467938,0.145935122,323.365
0.088182449,0.089580596,0.086448874,0.212298279,0.161053264,326.195
0.093266364,0.094714502,0.092581672,0.224301641,0.203796556,324.01
0.094695578,0.092693279,0.085957464,0.214200074,0.154385262,322.41
0.092980522,0.089560384,0.082714157,0.204346568,0.185454545,319.385
0.081812242,0.08353714,0.07667964,0.212160467,0.183319984,320.45
0.086528646,0.084002021,0.080414357,0.206248363,0.164080897,316.34
0.079443832,0.074987367,0.073023548,0.195981423,0.130532639,315.07
0.073134877,0.072400202,0.070546841,0.192095145,0.186095314,313.98
0.069316836,0.07128853,0.067342847,0.190055538,0.17515819,313.59
0.074441586,0.070459828,0.06661556,0.18458443,0.199223068,315.64
0.074890767,0.071955533,0.073220112,0.197097694,0.176467761,322.14
0.083425211,0.089216776,0.08198687,0.217783168,0.462490989,316.945
0.0887133,0.085032845,0.06563274,0.181483676,0.655658791,305.225
0.063742905,0.05968671,0.044207257,0.156016151,0.457300761,305.03
0.049042427,0.053521981,0.049435861,0.160825765,0.24279135,302.77
0.048531994,0.048610409,0.045327672,0.157917947,0.214297157,302.68
0.046122749,0.052086913,0.041592955,0.14671389,0.264553464,300.045
0.044673119,0.0446286,0.038487243,0.142262586,0.24556668,296.055
0.03311691,0.034158666,0.032983449,0.144371098,0.176371646,299.86
0.038547919,0.042385043,0.039941817,0.149414991,0.154773728,302.42
0.044407693,0.047134917,0.045386642,0.161032482,0.14609131,305.78
0.051431255,0.053845376,0.05206982,0.168929069,0.167909491,305.69
0.055616808,0.052572006,0.052954358,0.168267574,0.131237485,303.035
0.053554657,0.051905003,0.043165468,0.154334854,0.193219864,301.815
0.04420352,0.047397676,0.042752683,0.153769828,0.160660793,301.05
0.041569684,0.043880748,0.043165468,0.157656106,0.129239087,304.805
0.050124546,0.050651844,0.051342533,0.162824029,0.149859832,300.05
0.046367757,0.043658413,0.039450407,0.143516668,0.177148578,300.265
0.035260729,0.04634664,0.03768133,0.158055758,0.160028034,303.265
0.04595941,0.052733704,0.04326375,0.165249507,0.214925911,303.41
0.047286537,0.052208186,0.044344852,0.160246958,0.18690829,305.46
0.05353424,0.052006064,0.052600543,0.166448465,0.123159792,303.695
0.050879987,0.050368873,0.047254,0.154858537,0.168462155,301.14
0.04114092,0.04426478,0.043145811,0.153177239,0.146355627,303.55
0.045775654,0.050813542,0.046251523,0.162948059,0.168682419,310.345
0.058618155,0.066013138,0.058182962,0.187437124,0.388402082,313.595
0.074747846,0.073815058,0.063372253,0.179347601,0.269315178,306.135
0.065866307,0.068357756,0.039352125,0.148229814,0.479927913,302.79
0.040855078,0.05152097,0.042575775,0.167068616,0.246932319,301.325
0.054003838,0.049621021,0.038664151,0.148781059,0.24504205,300.555
0.042018866,0.045376453,0.039764909,0.160674173,0.255186223,301.57
0.049654947,0.047721071,0.041475017,0.152708681,0.151730076,296.39
