x0,x1,x2,x3,x4
0.6599901420194658,0.5600600960331328,0.45922779528851554,0.8165052594133716,0.4494392913828781
0.6503904075366008,0.4503844148343368,0.6496340176432315,0.6568222685284194,0.45117524084615895
0.5780162137683431,0.5782682954579543,0.8772491426228868,0.6846473582090405,0.3535192739255538
0.44563255387026685,0.5254804456154395,0.624900875888733,0.7317842602145821,0.4016576515772328
0.6170177907827142,0.6168280089575283,0.5162971124574222,0.42306801934913535,0.45129311064363115
1.1357436618282788,0.6357260817792092,0.93502062418006,0.6418439442184051,0.34257021151396255
0.6768930052188478,1.0471392266380264,0.38612764798354,0.5835090422253225,0.44339744685625315
0.6329191195639199,0.6328103733057749,0.6521805993571339,0.5391419196383226,0.4510376951999869
0.6759409911533127,0.5761117932842239,0.6751630136497946,0.4826528362660508,0.3496285977713985
0.6481947486577254,0.6481756656491111,0.44744045049840664,0.7545949808702523,0.3509649291700562
