x0,x1,x2,x3,x4
0.5721551323476752,0.4713001823592415,0.3733033364127029,0.7216310899728453,0.4256497315228334
0.5692183103309556,0.3684603772787425,0.5703620223658298,0.5687689647316477,0.4266099318639634
0.4750813433153362,0.4740241778143443,0.7762264859911389,0.5744036548157742,0.33175377017812224
0.37867490250707,0.4581114102289738,0.5597901372550725,0.6583741471688038,0.3759373323009194
0.5546921292417953,0.5542025722310585,0.4557969731072225,0.3544502947433976,0.4255944416344076
1.0542370445289575,0.5534178585597751,0.8553102805157479,0.5537170062168228,0.3174022857575341
0.5746766451998582,0.943623121307848,0.2858198575885916,0.4740007161920531,0.4216644441949142
0.5612700471255846,0.5606316994819535,0.5823894134035974,0.460908777776379,0.4255059310296319
0.5790483788266422,0.47810400694266797,0.5802190752605023,0.3784625682677694,0.32684714327346304
0.5679017347670472,0.5671521427919752,0.3690408182793573,0.6674576832695531,0.3261333584749456
