x0,x1,x2,x3,x4
0.6077201940111373,0.5081672705245632,0.40652358121344706,0.7584923773858483,0.457340548501669
0.5968332817993939,0.39724152715467614,0.5956851215849389,0.5976081922129021,0.4543932555299861
0.5291224988665107,0.5296515955636073,0.827828227656568,0.6298758383240617,0.372060529637884
0.390796584003566,0.4711271318635404,0.5697583442633796,0.6715628727429526,0.3961472574023782
0.561590204847832,0.5618900118998983,0.46059298406738075,0.362348266826564,0.4427233278589906
1.0854374593634768,0.585882277320939,0.8843085692082295,0.5861874484029312,0.3492613739693183
0.627696516943587,0.9982234501494707,0.336407777271141,0.5284493677345093,0.4615823727700252
0.5785937113178682,0.5789549689600999,0.5975193493876755,0.47936364006753407,0.4487452856514243
0.6242168045359437,0.5246984381709817,0.6229569882167374,0.42499040454581055,0.3621484258897797
0.5947544828237837,0.5951604061158948,0.3936129817483236,0.695528740233778,0.3537978672140299
