x0,x1,x2,x3,x4
0.4928892855596802,0.3938278751640785,0.2966269107246028,0.6461029989680287,0.447792424515946
0.48700745045631477,0.28791472254826417,0.49071585905508597,0.4901544716067446,0.44760996322934005
0.4047258099264006,0.40572276387320544,0.7084853362655851,0.5080590706820832,0.35603858608199646
0.29114677105600406,0.3719609298256287,0.4747518695326825,0.574099049587849,0.3952369359649842
0.4685316836449764,0.46933841081814964,0.37206946601854085,0.27144003711837617,0.44285047969193686
0.9779919688807241,0.47884751376398016,0.7815939695184685,0.48100536218261364,0.34316855049778466
0.5041448687508013,0.8751416147933297,0.21789312794335486,0.4074696316168362,0.44573193893925234
0.4747913267615647,0.47562578923922744,0.498432459765082,0.37779070606778786,0.44623342751434386
0.5048164830606359,0.4058235507644694,0.5086130899063186,0.3081719878145124,0.34876164527902875
0.48458949162373965,0.48547677909777476,0.28830287860585574,0.5877104737298658,0.34791586891263204
